Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
15.97348256,-1.088742733,-0.272856802,-0.141311646,1.131273863
15.97833907,-1.094094753,-0.28099224,-0.144175529,1.138765363
15.9831896,-1.121215224,-0.305803835,-0.147027969,1.171433647
15.98799381,-1.127177596,-0.299568981,-0.137932777,1.174434485
15.99285095,-1.150039434,-0.314856708,-0.147963524,1.201506826
15.99770762,-1.175613046,-0.30139333,-0.143642426,1.222103563
16.00256371,-1.172812819,-0.309539527,-0.144120216,1.221505327
16.00742043,-1.199000239,-0.310510576,-0.146994591,1.24724729
16.01227798,-1.194414973,-0.321066618,-0.135529518,1.244218289
16.01713475,-1.192520857,-0.326837003,-0.124088287,1.242709268
16.02199069,-1.224515557,-0.330219269,-0.122249603,1.274138172
16.02684751,-1.2233392,-0.321665764,-0.134775162,1.272081761
16.03170501,-1.210498333,-0.317916155,-0.135344505,1.258846707
16.03656277,-1.245841146,-0.326152265,-0.12875843,1.294246574
16.04141782,-1.2480762,-0.320116639,-0.129386902,1.294955534
16.0462746,-1.253042221,-0.33317861,-0.118082047,1.301947066
16.05113215,-1.232103825,-0.310494632,-0.13312912,1.277579787
16.05598892,-1.240231872,-0.30227235,-0.114709854,1.281679375
16.06084491,-1.270100474,-0.334738225,-0.122630119,1.319182717
16.06570173,-1.247730374,-0.300292671,-0.125798225,1.289508421
16.07055918,-1.22812593,-0.30894503,-0.117035866,1.271785251
16.07541595,-1.239921689,-0.305587947,-0.120265007,1.282674339
16.08027194,-1.216125846,-0.285578966,-0.11873436,1.254836749
16.08512876,-1.226297855,-0.270451188,-0.114865303,1.261009244
16.08998631,-1.198603868,-0.272037804,-0.120609283,1.23499085
16.0948435,-1.20488441,-0.259292245,-0.109660149,1.237337568
16.09974058,-1.197088718,-0.253799528,-0.108320236,1.228482346
16.10460777,-1.201717615,-0.248274505,-0.109425545,1.231965668
16.10945538,-1.199664712,-0.245157868,-0.112984657,1.229659845
16.11431163,-1.195614219,-0.23494637,-0.104631424,1.222963978
16.11916793,-1.180021763,-0.203228444,-0.105904579,1.202068609
16.12402465,-1.152898669,-0.217048407,-0.109622002,1.178262422
16.12888256,-1.14773643,-0.199825555,-0.103823662,1.169618963
16.13369725,-1.14058888,-0.182577491,-0.09808445,1.159266187
16.13859506,-1.138543606,-0.182152033,-0.101958275,1.157521661
16.14345194,-1.124997616,-0.162600607,-0.098716736,1.140966076
16.14826788,-1.114306211,-0.16465354,-0.095543861,1.130450242
16.15317475,-1.123081684,-0.126120567,-0.101985931,1.134733448
16.158036,-1.10126853,-0.116321743,-0.103708267,1.112240319
16.16287923,-1.082351685,-0.106593996,-0.107889175,1.092926129
16.16772064,-1.0734303,-0.104110152,-0.090605736,1.082266571
16.17255131,-1.0601511,-0.082550168,-0.104491234,1.068481775
16.17740736,-1.061689496,-0.063400388,-0.113642693,1.069634918
16.18226413,-1.039781809,-0.053888798,-0.103725433,1.046331295
16.18712168,-1.039886832,-0.039548963,-0.098670006,1.045305943
16.19197845,-1.066644669,-0.027667791,-0.098455429,1.0715362
16.19683439,-1.04123354,-0.027681589,-0.095915794,1.046008314
16.20169121,-1.028276801,-0.00383386,-0.103017807,1.033431443
16.20654876,-1.022977114,0.007978946,-0.114963531,1.029447644
16.21140548,-1.020539522,0.0126037,-0.095878601,1.025110958
16.21626147,-1.032862425,0.038760066,-0.107964516,1.039212908
16.22111835,-1.024119496,0.036207855,-0.100975037,1.029722152
16.22597579,-1.020576715,0.064626902,-0.103622437,1.027857518
16.23083256,-1.00322783,0.061512738,-0.107965469,1.010893881
16.23569147,-1.007740378,0.074994355,-0.105204582,1.015988596
16.24054532,-0.99362433,0.078818232,-0.112027168,1.00302129
16.24540293,-0.977662325,0.099246383,-0.116481781,0.989566305
16.25025965,-0.974166989,0.114707142,-0.101979256,0.986183969
16.25511564,-0.963983297,0.113428861,-0.101904869,0.975968497
16.25997241,-0.97091186,0.131171972,-0.094770432,0.984305522
16.26483001,-0.971065402,0.134464592,-0.104380608,0.985872229
16.26968678,-0.966875792,0.142495781,-0.097354889,0.982156718
16.27454277,-0.953627825,0.171827495,-0.09519577,0.973649296
16.27944131,-0.960007906,0.17473793,-0.090764999,0.97999327
16.28429913,-0.950118303,0.177627504,-0.095928192,0.971328234
16.28915668,-0.952645659,0.194746643,-0.10349369,0.977839942
16.29401277,-0.938936472,0.206926018,-0.103936195,0.967069185
16.29886814,-0.949543357,0.204759002,-0.097320557,0.976232619
16.30372579,-0.939103842,0.20498389,-0.105067253,0.966940302
16.30859225,-0.938670635,0.2146447,-0.103317261,0.968426231
16.3134384,-0.950417399,0.219478637,-0.111122131,0.981739392
16.31829512,-0.931627274,0.22663638,-0.109426498,0.965022064
16.32315397,-0.951334119,0.221872091,-0.107795715,0.982793848
16.32801053,-0.940351367,0.229000807,-0.115722656,0.97472755
16.33287548,-0.929884315,0.236002386,-0.116521835,0.966415699
16.33772272,-0.93880105,0.240564764,-0.110233307,0.975382079
16.34257954,-0.924271345,0.245021284,-0.111170769,0.962637984
16.34744642,-0.931601048,0.242299378,-0.119272232,0.969956373
16.35225105,-0.936676621,0.237168819,-0.117832184,0.973394352
16.35710782,-0.923259139,0.248674929,-0.118851662,0.963520823
16.36196543,-0.915107369,0.241016805,-0.10329628,0.95193525
16.36682215,-0.912057161,0.25720495,-0.123514175,0.955645543
16.37167814,-0.923621058,0.244693935,-0.124612808,0.963576325
16.37653496,-0.918933511,0.229896247,-0.111513138,0.953795713
16.38139251,-0.888518095,0.246126994,-0.117554665,0.929441769
16.38624923,-0.889446616,0.236082479,-0.118817329,0.927883494
16.39110527,-0.876409531,0.233228222,-0.12009716,0.914829163
16.39596199,-0.875699401,0.23512198,-0.123775482,0.915124121
16.40081965,-0.868221402,0.227479532,-0.120336533,0.905558514
16.40567637,-0.854026675,0.229374334,-0.121706009,0.892628982
16.4105323,-0.837860107,0.21697773,-0.132582664,0.875595259
16.41538907,-0.815056443,0.216540515,-0.12678051,0.852807187
16.42024663,-0.814102888,0.213718683,-0.137665749,0.852872233
16.4251034,-0.801514506,0.201402456,-0.13897419,0.838034772
16.42995939,-0.775070786,0.20097287,-0.130794525,0.811314998
16.43481616,-0.777689099,0.195727706,-0.122708321,0.811274924
16.43967376,-0.756778955,0.192880094,-0.140812874,0.793564984
16.44453053,-0.731521726,0.190029338,-0.151648521,0.770864747
16.44938652,-0.718691707,0.177752525,-0.131547928,0.751943207
16.45424397,-0.699084878,0.160760388,-0.147233009,0.732284868
16.45915986,-0.687292337,0.15336594,-0.12958622,0.716019872
16.46399918,-0.666078329,0.141295344,-0.140543938,0.695253416
16.46881387,-0.649918199,0.143624946,-0.139523506,0.680065143
16.47371168,-0.610794067,0.129278719,-0.129059792,0.637525537
16.47856923,-0.586361051,0.122176796,-0.137657166,0.614569725
16.4834259,-0.564792633,0.115119904,-0.148556709,0.595241469
16.48828199,-0.529391408,0.096250996,-0.142734528,0.556680036
16.49313881,-0.527817369,0.101267681,-0.148830414,0.557670879
16.49799678,-0.483761072,0.077746689,-0.145362854,0.511076982
16.50285366,-0.454546809,0.080539033,-0.156154633,0.487322898
16.50770876,-0.454291463,0.066743106,-0.150218964,0.483116044
16.5125659,-0.413864017,0.053005829,-0.158553123,0.446354271
16.5174235,-0.374010205,0.053572461,-0.154929161,0.408358528
16.52228017,-0.363151073,0.039893061,-0.14893055,0.394525623
16.52713637,-0.33842802,0.023957253,-0.154835701,0.372936415
16.53195163,-0.318637073,0.024788737,-0.146391869,0.351531855
16.53681246,-0.266287565,0.008986056,-0.157012939,0.30926183
16.54166585,-0.257308722,-0.018595517,-0.153264999,0.300072877
16.54652183,-0.231975138,-0.017452925,-0.15188694,0.277824966
16.55137866,-0.199969888,-0.040050551,-0.150484085,0.253451105
16.55623626,-0.175651193,-0.04345566,-0.15618515,0.23903041
16.56109298,-0.149333656,-0.056317195,-0.140426636,0.212583648
16.56594897,-0.130590439,-0.054809958,-0.150871277,0.206930269
16.57080569,-0.107436776,-0.081788868,-0.146936417,0.199555482
16.57566329,-0.060916841,-0.082411215,-0.152479172,0.183718175
16.58052017,-0.043448091,-0.101946861,-0.1531744,0.189058975
16.58537595,-0.01442641,-0.11423479,-0.14906311,0.18835477
16.59023277,-0.004880607,-0.116908044,-0.154428482,0.193751044
16.59509038,0.028146029,-0.117169335,-0.143073082,0.18705817
16.5999472,0.034549952,-0.129221424,-0.157867432,0.206915446
16.60480314,0.052599728,-0.141215757,-0.148736954,0.211734038
16.60965996,0.079871595,-0.1697108,-0.141987801,0.2352483
16.61451746,0.085367858,-0.159964129,-0.156598091,0.23958121
16.61937423,0.131007075,-0.174083754,-0.154399872,0.267034319
16.62423022,0.135790616,-0.190439552,-0.14977169,0.277737059
16.62908699,0.147475868,-0.194830164,-0.147485733,0.285411924
16.63394465,0.156566501,-0.210981101,-0.138020515,0.2967756
16.63884486,0.150917158,-0.212749735,-0.140439987,0.296246229
16.64369887,0.171576709,-0.209785521,-0.145125389,0.307424642
16.64855605,0.189555004,-0.221079722,-0.135445595,0.321174177
16.65341324,0.216761723,-0.225141913,-0.137637138,0.34149452
16.65827012,0.212761551,-0.236278012,-0.146850586,0.350228313
16.66312605,0.226912796,-0.227557257,-0.135494232,0.348755515
16.6679421,0.22920607,-0.240347102,-0.143196106,0.361672887
16.67283996,0.254801631,-0.269867241,-0.141253471,0.397120564
16.6776973,0.249401331,-0.272970676,-0.15117836,0.399460775
16.68255314,0.265417635,-0.280902445,-0.139486313,0.41086389
16.68740944,0.264612198,-0.291206956,-0.139678001,0.4175297
16.69226746,0.280474156,-0.299099922,-0.151738167,0.437208174
16.69712423,0.274684668,-0.295019925,-0.142175674,0.427436949
16.70197965,0.283256352,-0.295720577,-0.142102242,0.433448806
16.70683694,0.291745901,-0.315602183,-0.139549255,0.451878749
16.71165288,0.290795028,-0.311590731,-0.146477699,0.450673106
16.71650965,0.289597034,-0.319485784,-0.153306007,0.457646523
16.72136564,0.295637399,-0.322583497,-0.140906334,0.459691395
16.72622241,0.296825945,-0.31849879,-0.142780304,0.458184828
16.73108001,0.302732289,-0.316805899,-0.142168999,0.460678674
16.73593803,0.308630586,-0.310327798,-0.13907814,0.459237313
16.74079267,0.307370096,-0.313417435,-0.155031204,0.465555087
16.74564954,0.320387959,-0.321339279,-0.146961212,0.476974816
16.75050736,0.345401466,-0.324403942,-0.143594742,0.49513588
16.75536381,0.327354223,-0.325069875,-0.144924164,0.483564084
16.76021991,0.326190561,-0.330509961,-0.12942791,0.482067112
16.76507657,0.329869002,-0.319200397,-0.147340775,0.482091024
16.76993413,0.328819185,-0.322183222,-0.146014214,0.482953658
16.7747909,0.327780128,-0.327545226,-0.139819145,0.484019711
16.77964689,0.343606055,-0.313765645,-0.143113136,0.486821703
16.78450371,0.349906474,-0.314399928,-0.134363174,0.48921909
16.78936121,0.351477444,-0.310239315,-0.147058487,0.491335959
16.79421798,0.353174269,-0.306071073,-0.138138771,0.487333444
16.79907397,0.350214183,-0.304288924,-0.148278236,0.487060734
16.80393074,0.364055574,-0.283369958,-0.127240181,0.478565625
16.80878829,0.370825529,-0.274418384,-0.151579857,0.485585703
16.81364517,0.377656817,-0.282200515,-0.137550354,0.491102741
16.81854361,0.382027626,-0.266058147,-0.142580032,0.486889218
16.82339949,0.401054978,-0.26915288,-0.135584831,0.50166883
16.82825741,0.410606325,-0.260217488,-0.126132965,0.502215312
16.83311329,0.420341372,-0.255994558,-0.128580093,0.508677623
16.83798043,0.415835559,-0.242142394,-0.126168251,0.497464149
16.84282631,0.421204448,-0.228285149,-0.138051033,0.498583377
16.84768501,0.450589001,-0.224045575,-0.135502815,0.521140941
16.85254131,0.448991835,-0.200656608,-0.137673378,0.510696291
16.85739715,0.469102263,-0.191569522,-0.134998322,0.5243857
16.86226923,0.496513367,-0.182410598,-0.141825676,0.547643745
16.86707022,0.519683003,-0.173237503,-0.139061928,0.56517243
16.87196835,0.518563151,-0.16651547,-0.138584137,0.56199707
16.87682381,0.529700875,-0.150208339,-0.126105309,0.56484344
16.88168032,0.545843124,-0.131506741,-0.130331993,0.576389771
16.88653814,0.564590693,-0.12715736,-0.129725456,0.59309387
16.8913535,0.586058617,-0.115603872,-0.12430191,0.610147459
16.89620939,0.607466817,-0.099268571,-0.123597145,0.627810829
16.90106621,0.617188096,-0.085318953,-0.120465279,0.634596213
16.90592376,0.624745131,-0.08570008,-0.136424065,0.645184088
16.91078048,0.64210248,-0.066931903,-0.128415108,0.658229378
16.91563652,0.683593869,-0.045775875,-0.12277317,0.696038261
16.92049329,0.698910832,-0.036581576,-0.129050255,0.711666025
16.92535079,0.709605575,-0.029711261,-0.123323441,0.720854702
16.93020762,0.730097294,-0.022755176,-0.117571831,0.739853358
16.93506361,0.757981181,0.01773905,-0.114188194,0.766739257
16.93992043,0.807586193,0.034284756,-0.127518654,0.8183104
16.94477788,0.819109321,0.029311135,-0.131240845,0.830074323
16.9496347,0.833252072,0.043485723,-0.120588303,0.843054899
16.95449069,0.883544922,0.055256002,-0.107543945,0.891779432
16.95934751,0.905258894,0.08381141,-0.096874237,0.914277111
16.96420501,0.910443425,0.093148112,-0.124456406,0.923619618
16.96906178,0.951730609,0.107316665,-0.111337662,0.964211644
16.97391777,1.017177343,0.128643826,-0.112574577,1.031441718
16.97877454,1.015940309,0.138030902,-0.113811493,1.03157176
16.9836321,1.010214806,0.140167564,-0.107870102,1.02558123
16.98848933,1.019023895,0.142293602,-0.104307175,1.034184295
16.99334522,1.059148908,0.170758694,-0.095957756,1.077108551
16.99824282,1.096834421,0.177648515,-0.09713459,1.115365353
17.00310064,1.122979403,0.194065005,-0.10551548,1.14449879
17.00795861,1.146994233,0.193759978,-0.092367172,1.166906335
17.01282335,1.125756145,0.219735563,-0.095967293,1.1510084
17.01768605,1.133598089,0.221812814,-0.087625504,1.158414339
17.02254381,1.153642058,0.231047779,-0.091252327,1.180084769
17.02739897,1.159675002,0.235464752,-0.078159332,1.185916793
17.03225715,1.185110688,0.247082174,-0.084225655,1.213520047
17.0371135,1.184568763,0.244312569,-0.08552742,1.212520814
17.04197121,1.196212769,0.260648698,-0.072487831,1.226424566
17.04682704,1.208198786,0.272269964,-0.092968941,1.241981668
17.05168371,1.215561509,0.269444376,-0.094294548,1.248631858
17.05653949,1.230383277,0.268995732,-0.086076736,1.262383031
17.06139824,1.2408005,0.278139979,-0.085084915,1.274436021
17.06625631,1.249107122,0.284851491,-0.074555397,1.283342309
17.07105324,1.250724554,0.284408927,-0.056934357,1.283916613
17.07590996,1.250039935,0.295889735,-0.060843468,1.286021968
17.08076756,1.249643445,0.283401132,-0.071950912,1.283394668
17.08562428,1.25437963,0.294806212,-0.056785583,1.289807568
17.09048032,1.259517908,0.294288963,-0.060825348,1.294871066
17.0953371,1.257821321,0.296129286,-0.052949905,1.293294523
17.1001946,1.249297619,0.300323665,-0.052305222,1.28595283
17.10505147,1.267377853,0.297361583,-0.034963608,1.302264561
17.10990736,1.257091522,0.311059952,-0.058343887,1.296318401
17.11476418,1.263957739,0.298541903,-0.062630653,1.300245759
17.11962173,1.254363537,0.297958285,-0.043043137,1.289984393
17.1244785,1.245129824,0.285395205,-0.054618835,1.278585906
17.12933449,1.233863831,0.280053258,-0.047110558,1.266123684
17.13419126,1.232519865,0.277083695,-0.051625252,1.264336094
17.13904887,1.236417532,0.276553124,-0.027525902,1.267267777
17.14390564,1.238267183,0.271170706,-0.044168472,1.268380867
17.14876298,1.221385956,0.268217117,-0.027391434,1.250789497
17.15361835,1.20732379,0.265266746,-0.0346241,1.23660665
17.1584759,1.215195656,0.252729058,-0.034751892,1.241684401
17.16333267,1.197159529,0.26178357,-0.020614624,1.225620878
17.16818866,1.186721802,0.256466329,-0.030486107,1.214501139
17.17304548,1.183755875,0.239186347,-0.030838013,1.208072457
17.17794506,1.178730965,0.221925259,-0.021694183,1.199636672
17.18280163,1.181360722,0.2118738,-0.031788826,1.200630747
17.18765689,1.153305292,0.19942984,-0.032394409,1.170869231
17.19251433,1.156652451,0.203738526,-0.021103859,1.174648735
17.19737163,1.155728102,0.184187263,-0.031463623,1.170735817
17.2021872,1.136130571,0.178951412,-0.015609741,1.15024343
17.20708423,1.131260872,0.164224476,-0.026156425,1.14341812
17.21194126,1.141191721,0.15192163,-0.022446632,1.151478431
17.21679933,1.130046129,0.163544729,-0.004500389,1.14182809
17.22165569,1.133662701,0.132126868,-0.017752647,1.141474391
17.22651152,1.118660927,0.131960034,-0.014370918,1.126508874
17.23136892,1.116032124,0.11502593,-0.011088371,1.121998938
17.23622564,1.104185581,0.105356865,-0.010281563,1.109248204
17.24109496,1.104644775,0.100495934,-0.011944771,1.109271017
17.24595329,1.108014584,0.081251062,-0.01373291,1.111074545
17.25075387,1.097457409,0.06921716,-0.027576447,1.099983745
17.25561137,1.104026318,0.045256861,-0.017580986,1.105093383
17.26046814,1.10381484,0.028527573,-0.019652367,1.104358293
17.26532418,1.099334002,0.019063458,-0.014670372,1.099597145
17.27018095,1.107271194,0.00956811,-0.016980171,1.107442718
17.27503845,1.113206863,-0.007060766,-0.005038261,1.113240656
17.27989527,1.109969378,-0.009265259,-0.00038147,1.110008112
17.28475121,1.102468252,-0.013816312,0.001752853,1.102556216
17.28960798,1.085754633,-0.025520958,0.008584023,1.086088453
17.29446548,1.11016655,-0.030037679,-0.013399124,1.110653666
17.2993223,1.09371686,-0.053283118,-0.02334404,1.095262801
17.3041784,1.096793413,-0.071572341,-0.002440453,1.099128904
17.30903506,1.097867489,-0.077767417,-0.012672424,1.100691321
17.31389262,1.101704597,-0.086270608,-0.027668953,1.105423543
17.31874939,1.091716766,-0.111321554,-0.021285057,1.097584184
17.32360543,1.077461004,-0.11003378,-0.010307312,1.083113978
17.3284622,1.099390745,-0.127678871,0.000466347,1.106780069
17.33331975,1.100224495,-0.126183242,-0.010334015,1.107484962
17.33817652,1.087202787,-0.155507088,-0.018768311,1.098428243
17.34303251,1.086555719,-0.146670625,-0.024860382,1.096692136
17.34788928,1.088687181,-0.149778247,-0.016757011,1.099069652
17.35275048,1.088829994,-0.164730072,-0.013570786,1.10130419
17.35760402,1.089358091,-0.17244944,-0.015257835,1.103028858
17.36250142,1.085542917,-0.175352395,-0.021781921,1.099830141
17.36735788,1.074970961,-0.201990023,-0.023587227,1.094037885
17.37221647,1.07670188,-0.20236066,-0.032588005,1.096037751
17.37707277,1.083560705,-0.200325817,-0.029740334,1.102324236
17.38192881,1.078833103,-0.214983612,-0.027002335,1.100376274
17.38678506,1.074542284,-0.217563391,-0.019635201,1.096521997
17.39164236,1.08018446,-0.224898174,-0.038544655,1.104021443
17.39651048,1.064833403,-0.232185245,-0.03603363,1.0904488
17.40131402,1.047437906,-0.232265383,-0.033590317,1.07340658
17.40621178,1.042664766,-0.239488751,-0.024193764,1.070088788
17.41107032,1.047682285,-0.227689579,-0.029179573,1.07253539
17.41592637,1.043554306,-0.235010177,-0.031843185,1.070163241
17.42078215,1.032678843,-0.237506747,-0.027442932,1.059994416
17.42563991,1.017437696,-0.2519238,-0.042140961,1.049009498
17.43045522,1.00967741,-0.244784057,-0.04014492,1.039701554
17.43531199,1.000058651,-0.249656543,-0.045394897,1.03174919
17.44016798,0.995551825,-0.242659181,-0.048289299,1.025835645
17.44502475,0.981987476,-0.249949336,-0.0607481,1.015117927
17.44988236,0.971141815,-0.24303177,-0.066027641,1.003264928
17.45473913,0.963157654,-0.226659074,-0.064228058,0.991550425
17.45959501,0.946084976,-0.24368751,-0.055393219,0.978534002
17.46445194,0.946006298,-0.251117617,-0.049053192,0.979997035
17.46930939,0.932085752,-0.244280756,-0.049972534,0.964859675
17.47416616,0.904321194,-0.239914507,-0.053314209,0.937122296
17.47902215,0.888944387,-0.228430614,-0.061429977,0.919878422
17.48387897,0.871668816,-0.22889486,-0.050551414,0.902637705
17.48873642,0.854884386,-0.234141797,-0.058824539,0.888318648
17.49359324,0.840900421,-0.218001977,-0.076573372,0.872067578
17.49845043,0.803582191,-0.216265529,-0.060985565,0.83440659
17.503306,0.781101942,-0.195587263,-0.069316864,0.80819518
17.50816361,0.778042555,-0.203537077,-0.072863579,0.807518829
17.51302032,0.75398469,-0.204320878,-0.069314957,0.784247727
17.51787626,0.735162973,-0.18607004,-0.082457542,0.762814462
17.52273308,0.707294226,-0.20599255,-0.071790695,0.740170221
17.52759074,0.687073946,-0.192532271,-0.077874184,0.717776895
17.53244814,0.650694609,-0.174430683,-0.088691711,0.679481977
17.53734637,0.645879984,-0.165998071,-0.097107887,0.673903743
17.5422172,0.598610401,-0.157654896,-0.11022377,0.628759698
17.54707381,0.582833052,-0.14458172,-0.104255676,0.609481325
17.55192663,0.560283899,-0.14117758,-0.100727081,0.586510956
17.55677215,0.533435345,-0.144942328,-0.109122276,0.563444067
17.56163017,0.490537405,-0.115443587,-0.100865364,0.513933837
17.5664871,0.476662159,-0.124169677,-0.106924057,0.504041344
17.57134355,0.460821152,-0.106699869,-0.096335411,0.482723013
17.57620001,0.428786993,-0.098819226,-0.090602875,0.449257616
17.58105642,0.409129858,-0.074365154,-0.108665466,0.429797162
17.5859134,0.375687361,-0.066749588,-0.100481033,0.394579445
17.59077126,0.371314645,-0.078170344,-0.113747597,0.396135941
17.59562621,0.329217196,-0.056191653,-0.100785255,0.348854026
17.60044178,0.308948278,-0.050937578,-0.114017487,0.333232146
17.60534152,0.289489865,-0.029087022,-0.11059761,0.311259166
17.61015595,0.248598456,-0.024018511,-0.11423111,0.274639451
17.61501178,0.23935163,-0.004784063,-0.11074543,0.263773843
17.61986866,0.213866591,0.014367864,-0.123908997,0.247585932
17.62472621,0.200649738,0.026189253,-0.115574837,0.233031623
17.62958298,0.180657744,0.018938988,-0.119166374,0.217247625
17.63443892,0.156321764,0.037895203,-0.12033844,0.200882753
17.63929574,0.130061388,0.047284812,-0.138100624,0.195508569
17.64415329,0.12325871,0.066122577,-0.139077187,0.197249508
17.64901001,0.111942053,0.072999224,-0.142385483,0.195278098
17.653866,0.079531908,0.084528118,-0.136136055,0.178894809
17.65872277,0.069005728,0.091241464,-0.153655052,0.19156375
17.66358038,0.042194605,0.107423812,-0.135388374,0.177905233
17.66843715,0.027657866,0.111686245,-0.143349648,0.183814842
17.67329314,0.011047006,0.123053476,-0.136955261,0.184447656
17.67814986,0.011382341,0.12723051,-0.149565697,0.196690259
17.68300746,-0.009521246,0.157514915,-0.143024445,0.212973224
17.68786423,-0.022948384,0.163831219,-0.143612862,0.219070652
17.69272017,-0.033652902,0.170169219,-0.153651237,0.23172998
17.69757694,-0.036957026,0.185917988,-0.146939278,0.239838428
17.70243454,-0.04959929,0.184998855,-0.156841278,0.247555756
17.70729131,-0.043022871,0.186476752,-0.168972969,0.255296711
17.71214736,-0.057690144,0.199886009,-0.145334244,0.253780637
17.71704595,-0.059994698,0.201283529,-0.138482094,0.251578444
17.72190324,-0.071772456,0.209800437,-0.152972221,0.269384501
17.72676012,-0.054898143,0.232563138,-0.167264938,0.291679583
17.73161876,-0.083138943,0.231350586,-0.167127609,0.297265563
17.7364334,-0.092343211,0.242018297,-0.162136078,0.305594883
17.74133038,-0.091962695,0.252095163,-0.153522491,0.309157345
17.74618689,-0.101375818,0.276453674,-0.161545753,0.335858186
17.7510534,-0.120214581,0.276936829,-0.176657677,0.349790634
17.7558998,-0.107937813,0.294107705,-0.172539711,0.357658868
17.76075829,-0.117115438,0.275398076,-0.161174774,0.339907978
17.76561428,-0.107040823,0.292648494,-0.171269417,0.355575719
17.77047085,-0.116097033,0.3098768,-0.171702385,0.372805393
17.77532689,-0.117845237,0.310357332,-0.174450874,0.375023041
17.7801846,-0.129080176,0.308446109,-0.172332764,0.376163895
17.78504147,-0.133126199,0.316160291,-0.172520638,0.383983444
17.78985579,-0.139749289,0.311906964,-0.184556961,0.388429002
17.79471246,-0.150942147,0.310063899,-0.182164192,0.390008905
17.79957001,-0.145313382,0.317847252,-0.191646576,0.398586584
17.80442678,-0.158820868,0.330340326,-0.181899071,0.409189529
17.80928277,-0.158021986,0.318912864,-0.176855087,0.397434378
17.81413954,-0.152374506,0.317061543,-0.188471794,0.399083487
17.8189972,-0.156347215,0.319997013,-0.190418243,0.403858449
17.82385392,-0.165099621,0.320594758,-0.197054863,0.410937346
17.82870986,-0.176292688,0.325972855,-0.189246178,0.416114804
17.83356663,-0.197086215,0.319392502,-0.198093414,0.424376658
17.83842423,-0.203499734,0.319935262,-0.194888115,0.426323928
17.84328111,-0.202734232,0.315813482,-0.191598892,0.421366182
17.84813704,-0.211654335,0.325989544,-0.202565193,0.438291453
17.85299381,-0.213501126,0.307520628,-0.191905022,0.420688964
17.85785142,-0.2369183,0.315321147,-0.188344955,0.437071538
17.86270814,-0.257919431,0.289580762,-0.199050903,0.435890712
17.86756413,-0.264668941,0.295019835,-0.195304871,0.44184878
17.87242085,-0.278754056,0.288445026,-0.181907654,0.440448352
17.8772784,-0.278588802,0.29389587,-0.204305649,0.453571716
17.88213522,-0.302398175,0.273043603,-0.207461357,0.457206387
17.88699111,-0.316737086,0.261788338,-0.18661499,0.451309949
17.89184871,-0.338397563,0.255338788,-0.184835434,0.462466155
17.89670569,-0.336242318,0.248904869,-0.199712753,0.463570614
17.90160407,-0.350649238,0.232932135,-0.209712029,0.4703099
17.90645944,-0.372577369,0.228876948,-0.21243763,0.486136092
17.91131673,-0.39930886,0.222505659,-0.205513,0.50119051
17.91617381,-0.390380383,0.204195648,-0.203296661,0.485203296
17.92103168,-0.424617529,0.195484608,-0.205784798,0.510746181
17.92588689,-0.43748498,0.182072163,-0.201015472,0.514733523
17.93074454,-0.462456524,0.187759116,-0.205740929,0.53986003
17.9355597,-0.471014678,0.162356749,-0.198428154,0.536272574
17.94045798,-0.498409837,0.168043286,-0.203006744,0.563793092
17.94532558,-0.519004881,0.145035386,-0.200330734,0.574920632
17.9501709,-0.551769197,0.107717112,-0.199977875,0.596693701
17.95502861,-0.579763293,0.111168951,-0.201943398,0.62391117
17.95988522,-0.593560159,0.114628896,-0.199052811,0.636455393
17.96474173,-0.607577622,0.089403823,-0.186533928,0.641824366
17.96955642,-0.633874774,0.056980491,-0.195487976,0.665777406
17.97441392,-0.652917445,0.065328091,-0.199578285,0.68585745
17.97927069,-0.657830119,0.042591929,-0.198817253,0.688536737
17.98412668,-0.698843956,0.027068079,-0.193212509,0.72556642
17.98898345,-0.723244071,0.018749014,-0.201898575,0.751130179
17.993841,-0.759743214,-0.008736923,-0.203341484,0.786532799
17.99869782,-0.770076632,-0.017050013,-0.197552681,0.795195438
18.00355381,-0.785420656,-0.022952408,-0.194105148,0.809375827
18.00841058,-0.800918519,-0.038345858,-0.195386887,0.825298077
18.01326814,-0.826253891,-0.053770155,-0.194226265,0.850476669
18.01812491,-0.858913183,-0.071558401,-0.195405006,0.883762173
18.02298085,-0.853513956,-0.082146049,-0.19175148,0.878636829
18.02783767,-0.898506403,-0.104732603,-0.183269501,0.922968247
18.03269527,-0.891011834,-0.108099312,-0.179530144,0.915324326
18.03755204,-0.91245997,-0.116241053,-0.19726944,0.940749919
18.04240798,-0.94129616,-0.133931726,-0.176688194,0.967054748
18.0472648,-0.934460104,-0.15405111,-0.170436859,0.962286939
18.0521223,-0.96373111,-0.150236279,-0.185674667,0.992886536
18.05697913,-0.962178707,-0.155990347,-0.162600517,0.988210393
18.06183512,-0.9776057,-0.16651985,-0.172995567,1.006662422
18.06669189,-0.995635748,-0.186546236,-0.164209366,1.026184563
18.07154944,-1.016324043,-0.194597319,-0.172143936,1.049007251
18.07640861,-1.025259972,-0.219436646,-0.170472145,1.062248183
18.08130376,-1.039050102,-0.22989212,-0.166371346,1.077104882
